,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
0,0.8644023509783165,0.13334866841193113,0.1491765497931253,0.1768815976297744,0.8574288951026069,0.14097608432725625,0.18507483160054242,0.16137339064368494
1,0.8011146221205453,0.1994935156446751,0.21333317845084956,0.2009967528283596,0.8063780930307176,0.19443626108544845,0.23231661043785237,0.2076868758433395
2,0.7594563857974294,0.2410144969368371,0.2503453827001781,0.24620454479879308,0.7568719784418741,0.2431101765897539,0.2848282081109506,0.26100821682700404
3,0.7303062847284513,0.2700893147805027,0.273796229475291,0.28166861466576004,0.7264228838461416,0.27368115578536634,0.302379012659744,0.30451804482274586
4,0.7034912841899372,0.296842312979921,0.2991071954439177,0.3061539829473629,0.7080084372449804,0.2922730583835531,0.32399954784799506,0.3126332425960788
5,0.6905102650417345,0.30978032601910216,0.30847275055178974,0.32283754061872716,0.7267094696009601,0.27341890141919806,0.31034892245575235,0.2920574118141775
6,0.6753530163909788,0.32489758580226763,0.3223847278924746,0.3405269300826242,0.7169064128840411,0.2831775990349275,0.30155647573647676,0.34496743811501396
7,0.6615288632216855,0.3386597725971837,0.33356776231220947,0.35612622035719527,0.7257966708253931,0.2742357093978811,0.2986645836521078,0.3247583458820979
8,0.6509003243713736,0.34933826912229304,0.34094463734426234,0.37139611795683886,0.6809990935855441,0.3191475556404502,0.3379629524769606,0.3867333581050237
9,0.6353922930554808,0.3648443310129865,0.3552752539654758,0.3914813655559148,0.665208673035657,0.33496870817961516,0.355401583843761,0.3912125417479762
10,0.6287462989860606,0.37149076915789986,0.3637360252927397,0.39440360115231754,0.680908817935873,0.3193716961476538,0.32126471483045155,0.44184300358648654
11,0.6183408922124132,0.381844790878697,0.3782239431323849,0.40060421549410463,0.6414996297271164,0.3585433507407153,0.3920351498656803,0.40255611417470155
12,0.6021717066798254,0.3980938278347532,0.3947012776804862,0.4157036716971442,0.6138079387170298,0.38628877147480295,0.42805588135012873,0.4189750226559462
13,0.5742845777596268,0.4260220512329975,0.42477519413299647,0.4398671443635058,0.5722438019734842,0.4279301608050311,0.4650701140915906,0.4541895008749432
14,0.5550981812945036,0.44521043588903464,0.4457631340232965,0.4558872675923544,0.5692169831858741,0.43078806554829635,0.46846416151082076,0.45570628731339063
15,0.5330748232168572,0.46721875883429964,0.46718619889188034,0.4784667221742256,0.5537531486263981,0.4464312924279107,0.4785167376200358,0.47315131845297637
16,0.5204756900528881,0.4797454293921729,0.47948184010581435,0.49098064075006503,0.539196065178624,0.4608725756406784,0.5071010622713301,0.46855004628499347
17,0.5055331937342047,0.49471715440816966,0.495459253403628,0.5052279928855807,0.5454696041566355,0.4546914635984986,0.4943564236164093,0.474709411462148
18,0.5001789250663508,0.5000761411735944,0.49908665978462896,0.5129034556100301,0.5316782384007065,0.4683618159205825,0.5123599370320638,0.4816396622746079
19,0.49495801023233715,0.5052667554015311,0.5040665601737031,0.5174781787339772,0.5077879980758384,0.4923303497058374,0.507096658150355,0.5372973283131918
20,0.4770531513702089,0.5231897240487214,0.5220403128138212,0.5343352912046085,0.48330654369460213,0.5168008550449654,0.5602776341968112,0.5201552267427798
21,0.4730052718213785,0.5272127362055199,0.5265550731777031,0.5375141596125665,0.5192958624274643,0.48086349279792223,0.5246049827999539,0.4897183698636514
22,0.45959753564027983,0.5406282728659773,0.5422652220336076,0.5489311975853466,0.5200210655177081,0.48011758482014694,0.517368718429848,0.49334152042865753
23,0.4507076415781663,0.5495056880411701,0.5488881269626529,0.5598193388954501,0.4798871002815388,0.5203003303872215,0.5584333163720591,0.5433215134673648
24,0.4559125436522136,0.5442866600841005,0.5443602156973331,0.554432690004322,0.44879633629763566,0.5512705213493772,0.59079318134873,0.5591347901909439
25,0.4374043317598717,0.5627855948198621,0.5647456278310758,0.5697456162388079,0.4818308033325054,0.5182953300299468,0.5445354989281407,0.5416526827547286
26,0.43504576552137036,0.5651360773873106,0.564198927483826,0.5753267905979513,0.4403633375962575,0.5597260539178495,0.5978131305288386,0.5663099277902532
27,0.42292139741861934,0.5772830717195975,0.5789777114291057,0.5845160118051779,0.4633134603500366,0.536732531256146,0.5776189709151233,0.54678706879969
28,0.41384286440421486,0.5863661105944732,0.5890105152241537,0.5916913263151579,0.4533127557348322,0.5467964907487234,0.5785755305378525,0.5667935057922646
29,0.4141571720905393,0.5860077446309205,0.5879956088333487,0.5924551438226878,0.4360231895137716,0.5640184283256531,0.6048989240769986,0.569843511890482
30,0.39967327467470526,0.6005180060306442,0.6023471725878314,0.6073804368204045,0.46712484735029713,0.5330685101173542,0.5752406473513003,0.5410433753773018
31,0.395261319441216,0.6049379706382751,0.6060825392743138,0.6121565873656317,0.43489317540769223,0.5651895955756858,0.5905937011595126,0.5936717655923631
32,0.3895421167400396,0.6106206706472647,0.611801556616186,0.6175146935699142,0.4093866988464638,0.5907725746984835,0.6188167532285055,0.6103967008767305
33,0.3875621128305097,0.6125789492208267,0.6141912905133773,0.6193110213101467,0.4141423785024219,0.5859274632400937,0.611962413346326,0.6120003207966134
34,0.37059690496910397,0.629606758879724,0.633624590585165,0.6333019904722678,0.4213553738814813,0.5787289440631866,0.6115105715062883,0.5990726969860218
35,0.37039571930871945,0.6297926458521425,0.6340917128825856,0.633212749089036,0.4035213738679886,0.5966115847781852,0.6381007973794584,0.6021305664821908
36,0.3645380202019326,0.6356231744322821,0.6388173725838974,0.6398124785345292,0.4305629818527787,0.5695082136878261,0.6094287755312743,0.577035379630548
